coin_page,coin_page-href,ric_id,personality,date,mint,ob_legend,ob_type,re_legend,re_type,brickendonbury,bristol,caistor_by_yarmouth,cambridge,darfield,darfield_2,denbighshire,east_england,edston_peebles_shire,falkirk,muswell_hill,shapwick_villa,st_mary_cray,stevenage,region_a,ain,baden_baden,clavier_3,eauze,eining,elliginies_saint_anne,kempten_lindenberg_3,kirchmatting,koln,mainz,nanterre,niederaschau,pfunz,viuz_faverges,welzheim,wiesbach,wiggensbac,region_b,via_tritone,vicenza,region_c,barza,borgondi,ercsi,francesti,ghirisa,gracic,gunzenhausen,kongen,leskovec,linsberg,muntenesti,nicolaevo,plevna,postojna,reka_devnia,rustschuk,singidunum,taga,uskub,region_d,dura_hoards _3_and_4,haydere,kecel,south_east_turkey,syria,region_e
"821","http://web3.forest.usf.edu/main/other/severan/coins/821/","G RIC 66A","Geta","209","Rome","P SEPTIMIVS GETA CAES","Bust, draped, head bare, right.","PONTIFEX COS II","Minerva seated left, holding owl and sceptre and leaning on shield.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2072","http://web3.forest.usf.edu/main/other/severan/coins/2072/","SS RIC 202","Septimius Severus","206","Rome","SEVERVS PIVS AVG","Head, laureate, right.","P M TR P XIIII COS III P P","Severus on horse prancing right, holding spear in rest.","0","1","0","0","0","0","0","1","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","6","0","0","0","1","0","1"
"283","http://web3.forest.usf.edu/main/other/severan/coins/283/","C RIC 248","Caracalla","214","Rome","ANTONINVS PIVS AVG GERM","Bust, laureate, draped, cuirassed, right.","P M TR P XVII IMP III COS IIII P P","Victory seated right on cuirass, preparing to inscribe shield, resting on left knee: behind her, shield.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"817","http://web3.forest.usf.edu/main/other/severan/coins/817/","G RIC 63","Geta","209","Rome","P SEPTIMIVS GETA CAES","Bust, draped, head bare, right, and cuirassed.","PONTIF COS II","Geta in slow quadriga, right, holding eagle-tipped sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"793","http://web3.forest.usf.edu/main/other/severan/coins/793/","G RIC 39","Geta","UNDATED (203-208)","Rome","P SEPTIMIVS GETA CAES","Bust, bare, right, with drapery on left shoulder.","AEQVITATI PVBLICAE","The three Monetae standing left, each holding scales and cornucopiae: at their feet, heaps of metal.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2304","http://web3.forest.usf.edu/main/other/severan/coins/2304/","SS RIC 587A","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, half-length, diademed, draped left with statuette of Concordia with patera and double cornucopia on left arm","VESTA MATER","Group of six Vestals, three right and three left, sacrificing over altar in front of the round temple of Vesta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2305","http://web3.forest.usf.edu/main/other/severan/coins/2305/","SS RIC 588","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, draped, right, hair waved and coiled at back","AEQVITAS AVG","Aequitas standing left, holding scales and cornucopiae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029","http://web3.forest.usf.edu/main/other/severan/coins/1029/","SA RIC 340","Julia Mamaea","UNDATED","Rome","IVLIA MAMAEA AVG","Bust right, diademed, draped.","IVNO","Juno veiled standing left, holding patera and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"752","http://web3.forest.usf.edu/main/other/severan/coins/752/","G RIC 1","Geta","198-200","Rome","L SEPTIMIVS GETA CAES","Bust, draped, head bare, right.","FELICITAS TEMPOR","Felicitas standing right, holding long caduceus in left hand, clasping right hands with Geta, standing left, holding cornucopiae.","0","0","1","0","1","0","1","4","0","0","1","1","0","0","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","19","1","1","0","2","24","0","2","0","5","0","7"
"1868","http://web3.forest.usf.edu/main/other/severan/coins/1868/","SS RIC 25","Septimius Severus","194","Rome","L SEPT SEV PERT AVG IMP II","Head, laureate, right.","DIS AVSPICIB TR P II COS II P P","Hercules on left, standing right, holding club and lion-skin, and Bacchus on right, standing left, holding oenochoe over panther and thyrsus.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1130","http://web3.forest.usf.edu/main/other/severan/coins/1130/","SA RIC 2","Severus Alexander","221","Rome","M AVR ALEXANDER CAES","Head right, bare; bust draped.","INDVLGENTIA AVG","Spes walking left holding flower and raising skirt.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0"
"923","http://web3.forest.usf.edu/main/other/severan/coins/923/","SS RIC 624A","Julia Domna","193-196 (?)","Eastern","IVLIA DOMNA AVG","Bust of Julia Domna, draped, right, hair waved and coiled at back.","FORT REDVCI COS","Fortuna seated left, holding rudder on globe and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2163","http://web3.forest.usf.edu/main/other/severan/coins/2163/","SS RIC 284","Septimius Severus","UNDATED 202-210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","PROVID AVGG","Providentia standing left, holding sceptre and wand over the globe.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1833","http://web3.forest.usf.edu/main/other/severan/coins/1833/","SS RIC 526","Septimius Severus","202","Eastern","SEVERVS PIVS AVG","Head, laureate, right","COS III P P","Victory advancing left holding wreath and palm","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","15","2","0","0","2","21","0","0","0","0","0","0"
"1372","http://web3.forest.usf.edu/main/other/severan/coins/1372/","SA RIC 137","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","FELICITAS AVG","Felicitas standing left, holding patera over lighted alter and caduceus.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","7","0","0","0","1","0","1"
"1765","http://web3.forest.usf.edu/main/other/severan/coins/1765/","SS RIC 469","Septimius Severus","195-196","Eastern","L SEPT SEV PERT AVG IMP VII","Head, laureate, right","FORT REDVC","Fortuna standing left, holding rudder and cornucopiae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0"
"1286","http://web3.forest.usf.edu/main/other/severan/coins/1286/","SA RIC 55","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P V COS II P P","Emperor standing left, sacrificing over a tripod a holding a scroll.","3","0","0","2","0","0","1","1","0","0","0","0","2","7","16","0","0","5","21","0","0","0","1","4","0","0","2","0","0","0","1","4","38","2","0","2","0","0","2","3","0","2","3","3","0","2","0","3","1","1","157","0","4","21","0","202","0","0","0","1","0","1"
"2308","http://web3.forest.usf.edu/main/other/severan/coins/2308/","SS RIC 591","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, draped, right, hair waved and coiled at back","FELICITAS AVGG","Felicitas standing left, holding caduceus and sceptre","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","http://web3.forest.usf.edu/main/other/severan/coins/1952/","SS RIC 98","Septimius Severus","197","Rome","L SEPT SEV PERT AVG IMP VIIII","Bust, draped, cuirassed, right.","IMPERII FELICITAS","Busts of Septimius, laureate, draped, on left, and Geta, draped, head bare, on right, facing one another.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"843","http://web3.forest.usf.edu/main/other/severan/coins/843/","G RIC 87","Geta","210-212","Rome","P SEPT GETA PIVS AVG BRIT","Head, laureate, bearded, right.","LIB AVGG V ET VI","Caracalla and Geta seated left on platform on right: in front, Liberalitas standing right, holding abacus and cornucopiae: on steps of platform, citizen.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2052","http://web3.forest.usf.edu/main/other/severan/coins/2052/","SS RIC 184","Septimius Severus","202","Rome","SEVERVS PIVS AVG","Head, laureate, right.","PART MAX P M TR P X","Trophy and two captives.","0","2","0","0","2","0","0","3","0","0","1","8","0","0","16","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","3","0","0","1","0","0","0","0","1","0","0","22","0","0","1","0","28","0","0","0","0","0","0"
"40","http://web3.forest.usf.edu/main/other/severan/coins/40/","C RIC 37","Caracalla","UNDATED (199-200)","Rome","ANTONINVS AVGVSTVS","Bust, laureate, draped, right. (Variants: Bust, laureate, draped, cuirassed, right.)","FORVNA REDVX","Fortuna standing left, holding rudder and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1453","http://web3.forest.usf.edu/main/other/severan/coins/1453/","SA RIC 214","Severus Alexander","UNDATED 228-231","Rome","IMP SEV ALEXAND AVG","Head right, laureate.","VICTORIA AVG","Victory standing left, holding palm in left, and placing right hand on trophy, by which sits a captive.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","http://web3.forest.usf.edu/main/other/severan/coins/317/","C RIC 280","Caracalla","216","Rome","ANTONINVS PIVS AVG GERM","Bust, laureate, draped, cuirassed, right. (Variants: Bust, laureate, draped, right; Head, laureate, right; Bust, radiate, draped, right; Bust, radiate, draped, cuirassed, right.)","P M TR P XVIIII COS IIII P P","Serapis, wearing polos on head, standing left, raising right hand and holding sceptre.","0","0","1","0","0","0","1","3","0","0","0","8","0","0","13","0","0","1","3","0","0","0","2","20","0","1","0","0","4","2","1","1","35","0","1","1","1","1","0","7","0","0","0","0","0","0","0","1","0","1","64","0","0","2","1","78","0","2","0","3","0","5"
"2005","http://web3.forest.usf.edu/main/other/severan/coins/2005/","SS RIC 142","Septimius Severus","198-200","Rome","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right.(Variant: Bust, laureate, draped, cuirassed, right.)","VICT PARTHICAE","Victory advancing left, holding wreath and trophy; at feet, left, captive.","1","2","1","0","1","1","0","9","0","0","0","7","0","0","22","1","0","0","1","0","0","0","3","2","0","0","4","0","0","0","0","1","12","4","1","5","0","1","0","1","0","0","1","2","0","1","0","0","1","0","42","2","0","0","1","52","0","2","0","1","0","3"
"2071","http://web3.forest.usf.edu/main/other/severan/coins/2071/","SS RIC 201","Septimius Severus","206","Rome","SEVERVS PIVS AVG","Head, laureate, right.","P M TR P XIIII COS III P P","Genius standing left, sacrificing out of patera over altar and holding corn-ears.","0","2","0","0","3","1","2","3","0","0","4","18","0","0","33","0","1","0","0","0","0","0","3","3","1","0","0","1","6","3","0","1","19","1","0","1","4","2","0","2","0","1","0","0","0","2","0","0","0","3","51","1","1","0","0","67","0","2","0","0","0","2"
"176","http://web3.forest.usf.edu/main/other/severan/coins/176/","C RIC 159","Caracalla","206-210","Rome","ANTONINVS PIVS AVG","Head, laureate, right.","LIBERALITAS AVGG VI","Septimius severus and his two sons seated left on platform: behind, officer standing; in front, Liberalitas: at foot of platform, citizen.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2218","http://web3.forest.usf.edu/main/other/severan/coins/2218/","SS RIC 328","Septimius Severus","UNDATED 202-229","Rome","SEVERVS PIVS AVG","Head, laureate, right","VENVS GENETRIX","Venus seated left, holding apple and transverse sceptre; a child standing in front of her","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1997","http://web3.forest.usf.edu/main/other/severan/coins/1997/","SS RIC 136","Septimius Severus","198-200","Rome","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right.","P M TR P VII COS II P P","Fortuna standing front, head right, holding cornucopiae and rudder: prow left.","0","0","0","0","0","0","0","0","0","0","2","3","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","9","0","0","0","0","10","0","0","0","0","0","0"
"1432","http://web3.forest.usf.edu/main/other/severan/coins/1432/","SA RIC 194","Severus Alexander","","Rome","IMP SEV ALEXAND AVG","Head right, laureate. (Variants: Head right, laureate with slight drapery over left shoulder.)","FIDES MILITVM","Fides standing right, holding vexilium and transverse standard.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0"
"362","http://web3.forest.usf.edu/main/other/severan/coins/362/","C RIC 321","Caracalla","213-217","Rome","ANTONINVS PIVS AVG","Bust, laureate, draped, right.","PART MAX P M TR P VIIII","Trophy and two captives.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"844","http://web3.forest.usf.edu/main/other/severan/coins/844/","G RIC 88","Geta","210-212","Rome","P SEPT GETA PIVS AVG BRIT","Head, laureate, bearded, right.","LIBERALITAS AVG V","Liberalitas standing left, holding abacus and cornucopiae.","0","0","0","0","1","0","1","4","0","0","0","3","0","0","9","0","0","0","0","0","0","1","2","11","0","0","0","0","0","0","0","0","14","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","33","2","0","0","1","40","0","0","0","1","0","1"
"1208","http://web3.forest.usf.edu/main/other/severan/coins/1208/","SA RIC 78","Severus Alexander","228","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P VII COS II P P","Aequitas standing left, holding scales and cornucopiae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","13","0","0","2","1","19","0","1","0","1","0","2"
